Listening for transport dt_socket at address: 1044
0    [main] INFO  org.eclipse.jetty.util.log  – Logging initialized @1972ms
497  [main] INFO  org.apache.solr.core.CoreContainer  – loading shared library: /home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr/lib
498  [main] WARN  org.apache.solr.core.SolrResourceLoader  – Can't find (or read) directory to add to classloader: lib (resolved as: /home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr/lib).
508  [main] INFO  org.apache.solr.handler.component.HttpShardHandlerFactory  – Setting socketTimeout to: 600000
508  [main] INFO  org.apache.solr.handler.component.HttpShardHandlerFactory  – Setting urlScheme to: null
510  [main] INFO  org.apache.solr.handler.component.HttpShardHandlerFactory  – Setting connTimeout to: 60000
510  [main] INFO  org.apache.solr.handler.component.HttpShardHandlerFactory  – Setting maxConnectionsPerHost to: 20
511  [main] INFO  org.apache.solr.handler.component.HttpShardHandlerFactory  – Setting maxConnections to: 10000
511  [main] INFO  org.apache.solr.handler.component.HttpShardHandlerFactory  – Setting corePoolSize to: 0
511  [main] INFO  org.apache.solr.handler.component.HttpShardHandlerFactory  – Setting maximumPoolSize to: 2147483647
511  [main] INFO  org.apache.solr.handler.component.HttpShardHandlerFactory  – Setting maxThreadIdleTime to: 5
511  [main] INFO  org.apache.solr.handler.component.HttpShardHandlerFactory  – Setting sizeOfQueue to: -1
511  [main] INFO  org.apache.solr.handler.component.HttpShardHandlerFactory  – Setting fairnessPolicy to: false
511  [main] INFO  org.apache.solr.handler.component.HttpShardHandlerFactory  – Setting useRetries to: false
614  [main] INFO  org.apache.solr.update.UpdateShardHandler  – Creating UpdateShardHandler HTTP client with params: socketTimeout=600000&connTimeout=60000&retry=true
615  [main] INFO  org.apache.solr.logging.LogWatcher  – SLF4J impl is org.slf4j.impl.Log4jLoggerFactory
616  [main] INFO  org.apache.solr.logging.LogWatcher  – Registering Log Listener [Log4j (org.slf4j.impl.Log4jLoggerFactory)]
617  [main] INFO  org.apache.solr.core.CoreContainer  – Node Name: 
641  [main] INFO  org.apache.solr.core.CoresLocator  – Looking for core definitions underneath /home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr
CORE DESCRIPTOR: {name=nyu, config=solrconfig.xml, instanceDir=/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr/nyu, loadOnStartup=true, absoluteInstDir=/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr/nyu/, schema=schema.xml, transient=false, dataDir=data}
643  [main] INFO  org.apache.solr.core.CoresLocator  – Found core nyu in /home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr/nyu/
CORE DESCRIPTOR: {name=memex, config=solrconfig.xml, instanceDir=/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr/memex, loadOnStartup=true, absoluteInstDir=/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr/memex/, schema=schema.xml, transient=false, dataDir=data}
644  [main] INFO  org.apache.solr.core.CoresLocator  – Found core memex in /home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr/memex/
646  [main] INFO  org.apache.solr.core.CoresLocator  – Found 2 core definitions
647  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – new SolrResourceLoader for directory: '/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr/nyu/'
647  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – new SolrResourceLoader for directory: '/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/server/solr/memex/'
687  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrConfig  – current version of requestparams : -1
689  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrConfig  – Adding specified lib dirs to ClassLoader
690  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/dist/solr-dataimporthandler-6.0.0-SNAPSHOT.jar' to classloader
690  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/dist/solr-dataimporthandler-extras-6.0.0-SNAPSHOT.jar' to classloader
690  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/tika-xmp-1.7.jar' to classloader
690  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/juniversalchardet-1.0.3.jar' to classloader
691  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/icu4j-54.1.jar' to classloader
691  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/bcmail-jdk15-1.45.jar' to classloader
691  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/tika-java7-1.7.jar' to classloader
691  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/xmlbeans-2.6.0.jar' to classloader
691  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/isoparser-1.0.2.jar' to classloader
691  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/poi-scratchpad-3.11.jar' to classloader
691  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/tika-core-1.7.jar' to classloader
692  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/jmatio-1.0.jar' to classloader
692  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/poi-ooxml-schemas-3.11.jar' to classloader
692  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/xz-1.5.jar' to classloader
692  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/bcprov-jdk15-1.45.jar' to classloader
692  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/vorbis-java-tika-0.6.jar' to classloader
692  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/fontbox-1.8.8.jar' to classloader
692  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/metadata-extractor-2.6.2.jar' to classloader
692  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/tika-parsers-1.7.jar' to classloader
692  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/boilerpipe-1.1.0.jar' to classloader
693  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/xmpcore-5.1.2.jar' to classloader
693  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/jempbox-1.8.8.jar' to classloader
693  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/rome-1.0.jar' to classloader
693  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/jhighlight-1.0.jar' to classloader
693  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/xercesImpl-2.9.1.jar' to classloader
693  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/apache-mime4j-dom-0.7.2.jar' to classloader
693  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/vorbis-java-core-0.6.jar' to classloader
694  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/commons-compress-1.8.1.jar' to classloader
694  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/pdfbox-1.8.8.jar' to classloader
694  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrConfig  – current version of requestparams : -1
694  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/apache-mime4j-core-0.7.2.jar' to classloader
694  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/aspectjrt-1.8.0.jar' to classloader
694  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/poi-ooxml-3.11.jar' to classloader
694  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/tagsoup-1.2.1.jar' to classloader
694  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/jdom-1.0.jar' to classloader
694  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/poi-3.11.jar' to classloader
695  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/java-libpst-0.8.1.jar' to classloader
695  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/dist/solr-cell-6.0.0-SNAPSHOT.jar' to classloader
695  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/clustering/lib/hppc-0.5.2.jar' to classloader
695  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/clustering/lib/mahout-math-0.6.jar' to classloader
695  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/clustering/lib/simple-xml-2.7.jar' to classloader
695  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/clustering/lib/attributes-binder-1.2.1.jar' to classloader
696  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/clustering/lib/mahout-collections-1.0.jar' to classloader
696  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/clustering/lib/carrot2-mini-3.9.0.jar' to classloader
696  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/clustering/lib/jackson-mapper-asl-1.9.13.jar' to classloader
696  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/clustering/lib/jackson-core-asl-1.9.13.jar' to classloader
696  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/dist/solr-clustering-6.0.0-SNAPSHOT.jar' to classloader
696  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrConfig  – Adding specified lib dirs to ClassLoader
696  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/langid/lib/jsonic-1.2.7.jar' to classloader
697  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/langid/lib/langdetect-1.1-20120112.jar' to classloader
697  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/dist/solr-dataimporthandler-6.0.0-SNAPSHOT.jar' to classloader
697  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/dist/solr-langid-6.0.0-SNAPSHOT.jar' to classloader
697  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/dist/solr-dataimporthandler-extras-6.0.0-SNAPSHOT.jar' to classloader
697  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/velocity/lib/velocity-1.7.jar' to classloader
697  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/velocity/lib/commons-collections-3.2.1.jar' to classloader
697  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/velocity/lib/commons-beanutils-1.8.3.jar' to classloader
697  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/velocity/lib/velocity-tools-2.0.jar' to classloader
698  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/tika-xmp-1.7.jar' to classloader
698  [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/dist/solr-velocity-6.0.0-SNAPSHOT.jar' to classloader
698  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/juniversalchardet-1.0.3.jar' to classloader
698  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/icu4j-54.1.jar' to classloader
698  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/bcmail-jdk15-1.45.jar' to classloader
698  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/tika-java7-1.7.jar' to classloader
699  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/xmlbeans-2.6.0.jar' to classloader
699  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/isoparser-1.0.2.jar' to classloader
699  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/poi-scratchpad-3.11.jar' to classloader
699  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/tika-core-1.7.jar' to classloader
699  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/jmatio-1.0.jar' to classloader
700  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/poi-ooxml-schemas-3.11.jar' to classloader
700  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/xz-1.5.jar' to classloader
700  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/bcprov-jdk15-1.45.jar' to classloader
700  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/vorbis-java-tika-0.6.jar' to classloader
700  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/fontbox-1.8.8.jar' to classloader
700  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/metadata-extractor-2.6.2.jar' to classloader
701  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/tika-parsers-1.7.jar' to classloader
701  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/boilerpipe-1.1.0.jar' to classloader
701  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/xmpcore-5.1.2.jar' to classloader
701  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/jempbox-1.8.8.jar' to classloader
701  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/rome-1.0.jar' to classloader
702  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/jhighlight-1.0.jar' to classloader
702  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/xercesImpl-2.9.1.jar' to classloader
702  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/apache-mime4j-dom-0.7.2.jar' to classloader
702  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/vorbis-java-core-0.6.jar' to classloader
702  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/commons-compress-1.8.1.jar' to classloader
702  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/pdfbox-1.8.8.jar' to classloader
703  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/apache-mime4j-core-0.7.2.jar' to classloader
703  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/aspectjrt-1.8.0.jar' to classloader
703  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/poi-ooxml-3.11.jar' to classloader
703  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/tagsoup-1.2.1.jar' to classloader
704  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/jdom-1.0.jar' to classloader
704  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/poi-3.11.jar' to classloader
704  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/extraction/lib/java-libpst-0.8.1.jar' to classloader
704  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/dist/solr-cell-6.0.0-SNAPSHOT.jar' to classloader
705  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/clustering/lib/hppc-0.5.2.jar' to classloader
705  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/clustering/lib/mahout-math-0.6.jar' to classloader
705  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/clustering/lib/simple-xml-2.7.jar' to classloader
705  [coreLoadExecutor-5-thread-2] INFO  org.apache.solr.core.SolrResourceLoader  – Adding 'file:/home/andrew/Documents/data/infosense/dumpling/solr_trunk/solr/contrib/clustering/lib/attributes-binder-1.2.1.jar' to classloader
